# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2484       1.210542923977e-11       4.461760709287e-13      -3.920381401145e-13       4.333857223279e-15       1.543865976810e-16       2.147562413758e-17      -2.855393056615e-18 
 2485       1.206971477329e-11       4.467028027856e-13      -3.922622995184e-13       4.328343144537e-15       1.541076123262e-16       2.160280357144e-17      -2.856621119640e-18 
 2486       1.203419534538e-11       4.472267253493e-13      -3.925670850329e-13       4.322834436165e-15       1.538292098703e-16       2.173125207739e-17      -2.857565609977e-18 
 2487       1.199887627201e-11       4.477471989024e-13      -3.929516751195e-13       4.317331295616e-15       1.535513887533e-16       2.186101616003e-17      -2.858253125695e-18 
 2488       1.196376288485e-11       4.482635816877e-13      -3.934152451277e-13       4.311833920900e-15       1.532741474045e-16       2.199214246690e-17      -2.858710352066e-18 
 2489       1.192886053127e-11       4.487752299067e-13      -3.939569672915e-13       4.306342510581e-15       1.529974842427e-16       2.212467778861e-17      -2.858964061664e-18 
 2490       1.189417457438e-11       4.492814977170e-13      -3.945760107269e-13       4.300857263784e-15       1.527213976760e-16       2.225866905898e-17      -2.859041114443e-18 
 2491       1.185971039306e-11       4.497817372308e-13      -3.952715414275e-13       4.295378380188e-15       1.524458861016e-16       2.239416335520e-17      -2.858968457835e-18 
 2492       1.182547338193e-11       4.502752985122e-13      -3.960427222622e-13       4.289906060031e-15       1.521709479064e-16       2.253120789793e-17      -2.858773126829e-18 
 2493       1.179146895139e-11       4.507615295759e-13      -3.968887129713e-13       4.284440504109e-15       1.518965814662e-16       2.266985005149e-17      -2.858482244065e-18 
 2494       1.175770252765e-11       4.512397763847e-13      -3.978086701637e-13       4.278981913778e-15       1.516227851463e-16       2.281013732397e-17      -2.858123019923e-18 
 2495       1.172417955272e-11       4.517093828472e-13      -3.988017473131e-13       4.273530490951e-15       1.513495573012e-16       2.295211736739e-17      -2.857722752605e-18 
 2496       1.169090548445e-11       4.521696908167e-13      -3.998670947550e-13       4.268086438105e-15       1.510768962748e-16       2.309583797781e-17      -2.857308828229e-18 
 2497       1.165788579649e-11       4.526200400881e-13      -4.010038596835e-13       4.262649958274e-15       1.508048004000e-16       2.324134709553e-17      -2.856908720915e-18 
 2498       1.162512597840e-11       4.530597683965e-13      -4.022111861478e-13       4.257221255053e-15       1.505332679990e-16       2.338869280515e-17      -2.856549992875e-18 
 2499       1.159263153557e-11       4.534882114149e-13      -4.034882150490e-13       4.251800532602e-15       1.502622973834e-16       2.353792333579e-17      -2.856260294496e-18 
 2500       1.156040798929e-11       4.539047027523e-13      -4.048340841369e-13       4.246387995640e-15       1.499918868538e-16       2.368908706120e-17      -2.856067364434e-18 
 2501       1.152845996798e-11       4.543086494954e-13      -4.062478112871e-13       4.240983815867e-15       1.497220348108e-16       2.384220013936e-17      -2.855994399140e-18 
 2502       1.149678847506e-11       4.546997593212e-13      -4.077279435926e-13       4.235588031000e-15       1.494527400881e-16       2.399714922409e-17      -2.856046131643e-18 
 2503       1.146539360510e-11       4.550778147100e-13      -4.092729062112e-13       4.230200645148e-15       1.491840016212e-16       2.415378818416e-17      -2.856222671437e-18 
 2504       1.143427545115e-11       4.554425975216e-13      -4.108811188930e-13       4.224821662336e-15       1.489158183368e-16       2.431197041158e-17      -2.856524127640e-18 
 2505       1.140343410476e-11       4.557938889952e-13      -4.125509959748e-13       4.219451086510e-15       1.486481891530e-16       2.447154882113e-17      -2.856950608995e-18 
 2506       1.137286965592e-11       4.561314697482e-13      -4.142809463745e-13       4.214088921534e-15       1.483811129791e-16       2.463237584990e-17      -2.857502223866e-18 
 2507       1.134258219313e-11       4.564551197758e-13      -4.160693735858e-13       4.208735171189e-15       1.481145887157e-16       2.479430345677e-17      -2.858179080239e-18 
 2508       1.131257180335e-11       4.567646184507e-13      -4.179146756724e-13       4.203389839176e-15       1.478486152546e-16       2.495718312198e-17      -2.858981285724e-18 
 2509       1.128283857201e-11       4.570597445222e-13      -4.198152452629e-13       4.198052929114e-15       1.475831914787e-16       2.512086584662e-17      -2.859908947547e-18 
 2510       1.125338258301e-11       4.573402761156e-13      -4.217694695446e-13       4.192724444537e-15       1.473183162624e-16       2.528520215215e-17      -2.860962172560e-18 
 2511       1.122420391871e-11       4.576059907317e-13      -4.237757302588e-13       4.187404388901e-15       1.470539884710e-16       2.545004207993e-17      -2.862141067229e-18 
 2512       1.119530265994e-11       4.578566652464e-13      -4.258324036946e-13       4.182092765578e-15       1.467902069613e-16       2.561523519075e-17      -2.863445737644e-18 
 2513       1.116667888600e-11       4.580920759095e-13      -4.279378606836e-13       4.176789577858e-15       1.465269705809e-16       2.578063056433e-17      -2.864876289510e-18 
 2514       1.113833267463e-11       4.583119983449e-13      -4.300904665947e-13       4.171494828946e-15       1.462642781690e-16       2.594607679885e-17      -2.866432828152e-18 
 2515       1.111026410204e-11       4.585162075494e-13      -4.322885813280e-13       4.166208521969e-15       1.460021285556e-16       2.611142201049e-17      -2.868115458509e-18 
 2516       1.108247324289e-11       4.587044778924e-13      -4.345305593096e-13       4.160930659967e-15       1.457405205621e-16       2.627651383291e-17      -2.869924285139e-18 
 2517       1.105496017031e-11       4.588765831151e-13      -4.368147494863e-13       4.155661245901e-15       1.454794530009e-16       2.644119941680e-17      -2.871859412217e-18 
 2518       1.102772495586e-11       4.590322963302e-13      -4.391394953195e-13       4.150400282645e-15       1.452189246755e-16       2.660532542942e-17      -2.873920943529e-18 
 2519       1.100076766956e-11       4.591713900211e-13      -4.415031347803e-13       4.145147772992e-15       1.449589343807e-16       2.676873805405e-17      -2.876108982480e-18 
 2520       1.097408837986e-11       4.592936360411e-13      -4.439040003434e-13       4.139903719653e-15       1.446994809022e-16       2.693128298959e-17      -2.878423632087e-18 
 2521       1.094768715369e-11       4.593988056135e-13      -4.463404189820e-13       4.134668125254e-15       1.444405630169e-16       2.709280545005e-17      -2.880864994981e-18 
 2522       1.092156405639e-11       4.594866693300e-13      -4.488107121621e-13       4.129440992338e-15       1.441821794928e-16       2.725315016405e-17      -2.883433173404e-18 
 2523       1.089571915176e-11       4.595569971511e-13      -4.513131958371e-13       4.124222323364e-15       1.439243290890e-16       2.741216137438e-17      -2.886128269213e-18 
 2524       1.087015250201e-11       4.596095584049e-13      -4.538461804420e-13       4.119012120707e-15       1.436670105555e-16       2.756968283747e-17      -2.888950383875e-18 
 2525       1.084486416782e-11       4.596441217866e-13      -4.564079708884e-13       4.113810386660e-15       1.434102226335e-16       2.772555782298e-17      -2.891899618468e-18 
 2526       1.081985420829e-11       4.596604553581e-13      -4.589968665581e-13       4.108617123431e-15       1.431539640551e-16       2.787962911325e-17      -2.894976073680e-18 
 2527       1.079512268095e-11       4.596583265472e-13      -4.616111612987e-13       4.103432333143e-15       1.428982335437e-16       2.803173900287e-17      -2.898179849809e-18 
 2528       1.077066964175e-11       4.596375021470e-13      -4.642491434172e-13       4.098256017835e-15       1.426430298135e-16       2.818172929818e-17      -2.901511046763e-18 
 2529       1.074649514509e-11       4.595977483157e-13      -4.669090956747e-13       4.093088179464e-15       1.423883515697e-16       2.832944131681e-17      -2.904969764057e-18 
 2530       1.072259924377e-11       4.595388305753e-13      -4.695892952812e-13       4.087928819900e-15       1.421341975086e-16       2.847471588715e-17      -2.908556100815e-18 
 2531       1.069898198904e-11       4.594605138116e-13      -4.722880138896e-13       4.082777940930e-15       1.418805663174e-16       2.861739334794e-17      -2.912270155766e-18 
 2532       1.067564343055e-11       4.593625622734e-13      -4.750035175906e-13       4.077635544255e-15       1.416274566744e-16       2.875731354776e-17      -2.916112027250e-18 
 2533       1.065258361638e-11       4.592447395720e-13      -4.777340669068e-13       4.072501631492e-15       1.413748672487e-16       2.889431584451e-17      -2.920081813208e-18 
 2534       1.062980259301e-11       4.591068086803e-13      -4.804779167875e-13       4.067376204173e-15       1.411227967004e-16       2.902823910502e-17      -2.924179611190e-18 
 2535       1.060730040535e-11       4.589485319326e-13      -4.832333166030e-13       4.062259263746e-15       1.408712436807e-16       2.915892170449e-17      -2.928405518348e-18 
 2536       1.058507709672e-11       4.587696710238e-13      -4.859985101390e-13       4.057150811571e-15       1.406202068316e-16       2.928620152605e-17      -2.932759631440e-18 
 2537       1.056313270885e-11       4.585699870087e-13      -4.887717355915e-13       4.052050848926e-15       1.403696847859e-16       2.940991596026e-17      -2.937242046827e-18 
 2538       1.054146728188e-11       4.583492403017e-13      -4.915512255607e-13       4.046959377001e-15       1.401196761675e-16       2.952990190467e-17      -2.941852860473e-18 
 2539       1.052008085434e-11       4.581071906760e-13      -4.943352070458e-13       4.041876396903e-15       1.398701795913e-16       2.964599576329e-17      -2.946592167944e-18 
 2540       1.049897346318e-11       4.578435972630e-13      -4.971219014395e-13       4.036801909650e-15       1.396211936627e-16       2.975803344616e-17      -2.951460064408e-18 
 2541       1.047814514375e-11       4.575582185518e-13      -4.999095245222e-13       4.031735916179e-15       1.393727169783e-16       2.986585036881e-17      -2.956456644632e-18 
 2542       1.045759592979e-11       4.572508123885e-13      -5.026962864571e-13       4.026678417335e-15       1.391247481256e-16       2.996928145186e-17      -2.961582002987e-18 
 2543       1.043732585344e-11       4.569211359759e-13      -5.054803917838e-13       4.021629413883e-15       1.388772856826e-16       3.006816112046e-17      -2.966836233442e-18 
 2544       1.041733494525e-11       4.565689458724e-13      -5.082600394135e-13       4.016588906498e-15       1.386303282186e-16       3.016232330387e-17      -2.972219429563e-18 
 2545       1.039762323414e-11       4.561939979917e-13      -5.110334226231e-13       4.011556895771e-15       1.383838742934e-16       3.025160143497e-17      -2.977731684518e-18 
 2546       1.037819074744e-11       4.557960476023e-13      -5.137987290500e-13       4.006533382204e-15       1.381379224577e-16       3.033582844974e-17      -2.983373091072e-18 
 2547       1.035903751084e-11       4.553748493269e-13      -5.165541406860e-13       4.001518366214e-15       1.378924712532e-16       3.041483678684e-17      -2.989143741586e-18 
 2548       1.034016354845e-11       4.549301571413e-13      -5.192978338725e-13       3.996511848134e-15       1.376475192121e-16       3.048845838708e-17      -2.995043728018e-18 
 2549       1.032156888275e-11       4.544617243746e-13      -5.220279792945e-13       3.991513828205e-15       1.374030648576e-16       3.055652469299e-17      -3.001073141924e-18 
 2550       1.030325287150e-11       4.539693811064e-13      -5.247428906527e-13       3.986524314846e-15       1.371591067987e-16       3.061892202167e-17      -3.007229306987e-18 
 2551       1.028521221430e-11       4.534532668479e-13      -5.274414716245e-13       3.981543349490e-15       1.369156440163e-16       3.067575803189e-17      -3.013498459260e-18 
 2552       1.026744293458e-11       4.529135991955e-13      -5.301227714586e-13       3.976570981885e-15       1.366726755786e-16       3.072719621195e-17      -3.019864019149e-18 
 2553       1.024994104166e-11       4.523505965556e-13      -5.327858365278e-13       3.971607261848e-15       1.364302005464e-16       3.077340059373e-17      -3.026309354487e-18 
 2554       1.023270253069e-11       4.517644781445e-13      -5.354297103264e-13       3.966652239265e-15       1.361882179732e-16       3.081453575312e-17      -3.032817780485e-18 
 2555       1.021572338271e-11       4.511554639896e-13      -5.380534334670e-13       3.961705964090e-15       1.359467269048e-16       3.085076681068e-17      -3.039372559682e-18 
 2556       1.019899956457e-11       4.505237749305e-13      -5.406560436782e-13       3.956768486346e-15       1.357057263797e-16       3.088225943209e-17      -3.045956901885e-18 
 2557       1.018252702893e-11       4.498696326194e-13      -5.432365758014e-13       3.951839856125e-15       1.354652154287e-16       3.090917982875e-17      -3.052553964129e-18 
 2558       1.016630171428e-11       4.491932595220e-13      -5.457940617884e-13       3.946920123588e-15       1.352251930753e-16       3.093169475829e-17      -3.059146850614e-18 
 2559       1.015031954487e-11       4.484948789187e-13      -5.483275306983e-13       3.942009338962e-15       1.349856583353e-16       3.094997152513e-17      -3.065718612662e-18 
 2560       1.013457643075e-11       4.477747149049e-13      -5.508360086950e-13       3.937107552546e-15       1.347466102171e-16       3.096417798102e-17      -3.072252248661e-18 
 2561       1.011906826773e-11       4.470329923922e-13      -5.533185190440e-13       3.932214814706e-15       1.345080477216e-16       3.097448252556e-17      -3.078730704014e-18 
 2562       1.010379093735e-11       4.462699371092e-13      -5.557740821102e-13       3.927331175877e-15       1.342699698420e-16       3.098105410679e-17      -3.085136871087e-18 
 2563       1.008874030689e-11       4.454857756023e-13      -5.582017153546e-13       3.922456686564e-15       1.340323755641e-16       3.098406222169e-17      -3.091453589160e-18 
 2564       1.007391222936e-11       4.446807352363e-13      -5.606004333318e-13       3.917591397340e-15       1.337952638661e-16       3.098367691673e-17      -3.097663644372e-18 
 2565       1.005930254345e-11       4.438550441956e-13      -5.629692476873e-13       3.912735358845e-15       1.335586337185e-16       3.098006878843e-17      -3.103749769669e-18 
 2566       1.004490707356e-11       4.430089314848e-13      -5.653071671543e-13       3.907888621792e-15       1.333224840845e-16       3.097340898388e-17      -3.109694644756e-18 
 2567       1.003072162977e-11       4.421426269297e-13      -5.676131975514e-13       3.903051236959e-15       1.330868139194e-16       3.096386920131e-17      -3.115480896044e-18 
 2568       1.001674200778e-11       4.412563611780e-13      -5.698863417796e-13       3.898223255195e-15       1.328516221711e-16       3.095162169060e-17      -3.121091096595e-18 
 2569       1.000296398900e-11       4.403503657000e-13      -5.721255998193e-13       3.893404727417e-15       1.326169077798e-16       3.093683925384e-17      -3.126507766074e-18 
 2570       9.989383340403e-12       4.394248727898e-13      -5.743299687281e-13       3.888595704614e-15       1.323826696782e-16       3.091969524589e-17      -3.131713370698e-18 
 2571       9.975995814632e-12       4.384801155659e-13      -5.764984426374e-13       3.883796237839e-15       1.321489067913e-16       3.090036357487e-17      -3.136690323178e-18 
 2572       9.962797149908e-12       4.375163279720e-13      -5.786300127500e-13       3.879006378218e-15       1.319156180365e-16       3.087901870277e-17      -3.141420982678e-18 
 2573       9.949783070046e-12       4.365337447779e-13      -5.807236673374e-13       3.874226176945e-15       1.316828023234e-16       3.085583564594e-17      -3.145887654752e-18 
 2574       9.936949284435e-12       4.355326015806e-13      -5.827783917364e-13       3.869455685283e-15       1.314504585541e-16       3.083098997564e-17      -3.150072591300e-18 
 2575       9.924291488023e-12       4.345131348044e-13      -5.847931683472e-13       3.864694954565e-15       1.312185856232e-16       3.080465781862e-17      -3.153957990513e-18 
 2576       9.911805361305e-12       4.334755817025e-13      -5.867669766298e-13       3.859944036191e-15       1.309871824172e-16       3.077701585761e-17      -3.157525996824e-18 
 2577       9.899486570304e-12       4.324201803576e-13      -5.886987931020e-13       3.855202981632e-15       1.307562478154e-16       3.074824133191e-17      -3.160758700852e-18 
 2578       9.887330766564e-12       4.313471696825e-13      -5.905875913358e-13       3.850471842430e-15       1.305257806890e-16       3.071851203790e-17      -3.163638139354e-18 
 2579       9.875333587125e-12       4.302567894212e-13      -5.924323419553e-13       3.845750670192e-15       1.302957799017e-16       3.068800632958e-17      -3.166146295172e-18 
 2580       9.863490654522e-12       4.291492801495e-13      -5.942320126336e-13       3.841039516598e-15       1.300662443096e-16       3.065690311914e-17      -3.168265097183e-18 
 2581       9.851797576756e-12       4.280248832761e-13      -5.959855680900e-13       3.836338433396e-15       1.298371727609e-16       3.062538187748e-17      -3.169976420243e-18 
 2582       9.840249947293e-12       4.268838410433e-13      -5.976919700874e-13       3.831647472403e-15       1.296085640961e-16       3.059362263478e-17      -3.171262085141e-18 
 2583       9.828843345039e-12       4.257263965279e-13      -5.993501774293e-13       3.826966685506e-15       1.293804171480e-16       3.056180598099e-17      -3.172103858542e-18 
 2584       9.817573334333e-12       4.245527936417e-13      -6.009591459573e-13       3.822296124662e-15       1.291527307417e-16       3.053011306642e-17      -3.172483452939e-18 
 2585       9.806435464930e-12       4.233632771328e-13      -6.025178285479e-13       3.817635841896e-15       1.289255036946e-16       3.049872560228e-17      -3.172382526601e-18 
 2586       9.795425271983e-12       4.221580925863e-13      -6.040251751104e-13       3.812985889304e-15       1.286987348160e-16       3.046782586118e-17      -3.171782683520e-18 
 2587       9.784538276035e-12       4.209374864250e-13      -6.054801325831e-13       3.808346319051e-15       1.284724229080e-16       3.043759667773e-17      -3.170665473358e-18 
 2588       9.773769983001e-12       4.197017059103e-13      -6.068816449317e-13       3.803717183371e-15       1.282465667643e-16       3.040822144904e-17      -3.169012391399e-18 
 2589       9.763115884154e-12       4.184509991429e-13      -6.082286531456e-13       3.799098534569e-15       1.280211651713e-16       3.037988413528e-17      -3.166804878496e-18 
 2590       9.752571456109e-12       4.171856150640e-13      -6.095200952355e-13       3.794490425019e-15       1.277962169074e-16       3.035276926022e-17      -3.164024321017e-18 
 2591       9.742132160814e-12       4.159058034557e-13      -6.107549062306e-13       3.789892907163e-15       1.275717207431e-16       3.032706191176e-17      -3.160652050796e-18 
 2592       9.731793445529e-12       4.146118149423e-13      -6.119320181759e-13       3.785306033516e-15       1.273476754413e-16       3.030294774251e-17      -3.156669345081e-18 
 2593       9.721550742815e-12       4.133039009906e-13      -6.130503601292e-13       3.780729856660e-15       1.271240797569e-16       3.028061297027e-17      -3.152057426480e-18 
 2594       9.711399470520e-12       4.119823139111e-13      -6.141088581584e-13       3.776164429248e-15       1.269009324371e-16       3.026024437864e-17      -3.146797462914e-18 
 2595       9.701335031764e-12       4.106473068588e-13      -6.151064353388e-13       3.771609804003e-15       1.266782322211e-16       3.024202931753e-17      -3.140870567559e-18 
 2596       9.691352814922e-12       4.092991338339e-13      -6.160420117504e-13       3.767066033717e-15       1.264559778404e-16       3.022615570367e-17      -3.134257798801e-18 
 2597       9.681448193616e-12       4.079380496827e-13      -6.169145044749e-13       3.762533171252e-15       1.262341680186e-16       3.021281202123e-17      -3.126940160178e-18 
 2598       9.671616526693e-12       4.065643100985e-13      -6.177228275929e-13       3.758011269540e-15       1.260128014714e-16       3.020218732228e-17      -3.118898600334e-18 
 2599       9.661853384065e-12       4.051781891911e-13      -6.184661148503e-13       3.753500344595e-15       1.257918769882e-16       3.019441414340e-17      -3.110117873964e-18 
 2600       9.652155225626e-12       4.037800323029e-13      -6.191443890325e-13       3.749000264317e-15       1.255713936775e-16       3.018939690275e-17      -3.100598148527e-18 
 2601       9.642518726132e-12       4.023702034918e-13      -6.197578963558e-13       3.744510859059e-15       1.253513507229e-16       3.018698253718e-17      -3.090343462829e-18 
 2602       9.632940549684e-12       4.009490679911e-13      -6.203068841427e-13       3.740031958562e-15       1.251317473015e-16       3.018701749799e-17      -3.079357871973e-18 
 2603       9.623417349722e-12       3.995169922104e-13      -6.207916008222e-13       3.735563391951e-15       1.249125825842e-16       3.018934775042e-17      -3.067645447383e-18 
 2604       9.613945769013e-12       3.980743437368e-13      -6.212122959319e-13       3.731104987737e-15       1.246938557352e-16       3.019381877317e-17      -3.055210276812e-18 
 2605       9.604522439640e-12       3.966214913359e-13      -6.215692201185e-13       3.726656573813e-15       1.244755659125e-16       3.020027555800e-17      -3.042056464368e-18 
 2606       9.595143982993e-12       3.951588049531e-13      -6.218626251393e-13       3.722217977458e-15       1.242577122676e-16       3.020856260916e-17      -3.028188130525e-18 
 2607       9.585807009755e-12       3.936866557149e-13      -6.220927638632e-13       3.717789025332e-15       1.240402939455e-16       3.021852394301e-17      -3.013609412141e-18 
 2608       9.576508119899e-12       3.922054159297e-13      -6.222598902723e-13       3.713369543479e-15       1.238233100850e-16       3.023000308747e-17      -2.998324462476e-18 
 2609       9.567243902670e-12       3.907154590889e-13      -6.223642594622e-13       3.708959357321e-15       1.236067598181e-16       3.024284308161e-17      -2.982337451211e-18 
 2610       9.558010936577e-12       3.892171598686e-13      -6.224061276443e-13       3.704558291666e-15       1.233906422707e-16       3.025688647515e-17      -2.965652564457e-18 
 2611       9.548805789386e-12       3.877108941301e-13      -6.223857521459e-13       3.700166170699e-15       1.231749565619e-16       3.027197532798e-17      -2.948274004782e-18 
 2612       9.539625018105e-12       3.861970389216e-13      -6.223033914122e-13       3.695782817984e-15       1.229597018045e-16       3.028795120973e-17      -2.930205991220e-18 
 2613       9.530465168975e-12       3.846759724790e-13      -6.221593050070e-13       3.691408056468e-15       1.227448771048e-16       3.030465519923e-17      -2.911452759293e-18 
 2614       9.521322777462e-12       3.831480742268e-13      -6.219537536141e-13       3.687041708471e-15       1.225304815627e-16       3.032192788412e-17      -2.892018561025e-18 
 2615       9.512194368243e-12       3.816137247801e-13      -6.216869990382e-13       3.682683595697e-15       1.223165142713e-16       3.033960936032e-17      -2.871907664959e-18 
 2616       9.503076455198e-12       3.800733059449e-13      -6.213593042065e-13       3.678333539221e-15       1.221029743176e-16       3.035753923156e-17      -2.851124356176e-18 
 2617       9.493965541399e-12       3.785272007195e-13      -6.209709331696e-13       3.673991359500e-15       1.218898607818e-16       3.037555660895e-17      -2.829672936309e-18 
 2618       9.484858119100e-12       3.769757932960e-13      -6.205221511025e-13       3.669656876363e-15       1.216771727377e-16       3.039350011047e-17      -2.807557723564e-18 
 2619       9.475750669726e-12       3.754194690608e-13      -6.200132243062e-13       3.665329909017e-15       1.214649092526e-16       3.041120786052e-17      -2.784783052732e-18 
 2620       9.466639663861e-12       3.738586145964e-13      -6.194444202086e-13       3.661010276041e-15       1.212530693871e-16       3.042851748945e-17      -2.761353275209e-18 
 2621       9.457521561242e-12       3.722936176821e-13      -6.188160073658e-13       3.656697795392e-15       1.210416521953e-16       3.044526613306e-17      -2.737272759011e-18 
 2622       9.448392810745e-12       3.707248672953e-13      -6.181282554631e-13       3.652392284396e-15       1.208306567250e-16       3.046129043215e-17      -2.712545888794e-18 
 2623       9.439249850374e-12       3.691527536127e-13      -6.173814353164e-13       3.648093559755e-15       1.206200820172e-16       3.047642653207e-17      -2.687177065869e-18 
 2624       9.430089107256e-12       3.675776680112e-13      -6.165758188731e-13       3.643801437541e-15       1.204099271063e-16       3.049051008220e-17      -2.661170708215e-18 
 2625       9.420906997623e-12       3.660000030693e-13      -6.157116792135e-13       3.639515733200e-15       1.202001910202e-16       3.050337623551e-17      -2.634531250505e-18 
 2626       9.411699926807e-12       3.644201525685e-13      -6.147892905521e-13       3.635236261547e-15       1.199908727804e-16       3.051485964811e-17      -2.607263144114e-18 
 2627       9.402464289229e-12       3.628385114935e-13      -6.138089282384e-13       3.630962836768e-15       1.197819714015e-16       3.052479447872e-17      -2.579370857140e-18 
 2628       9.393196468387e-12       3.612554760345e-13      -6.127708687581e-13       3.626695272419e-15       1.195734858917e-16       3.053301438823e-17      -2.550858874422e-18 
 2629       9.383892836845e-12       3.596714435876e-13      -6.116753897348e-13       3.622433381424e-15       1.193654152525e-16       3.053935253926e-17      -2.521731697554e-18 
 2630       9.374549756226e-12       3.580868127560e-13      -6.105227699305e-13       3.618176976077e-15       1.191577584789e-16       3.054364159564e-17      -2.491993844902e-18 
 2631       9.365163577199e-12       3.565019833516e-13      -6.093132892473e-13       3.613925868039e-15       1.189505145591e-16       3.054571372194e-17      -2.461649851624e-18 
 2632       9.355730639467e-12       3.549173563957e-13      -6.080472287281e-13       3.609679868337e-15       1.187436824749e-16       3.054540058305e-17      -2.430704269684e-18 
 2633       9.346247271763e-12       3.533333341201e-13      -6.067248705584e-13       3.605438787366e-15       1.185372612013e-16       3.054253334365e-17      -2.399161667872e-18 
 2634       9.336709791832e-12       3.517503199687e-13      -6.053464980667e-13       3.601202434888e-15       1.183312497067e-16       3.053694266777e-17      -2.367026631814e-18 
 2635       9.327114506424e-12       3.501687185984e-13      -6.039123957263e-13       3.596970620027e-15       1.181256469528e-16       3.052845871831e-17      -2.334303763998e-18 
 2636       9.317457711285e-12       3.485889358799e-13      -6.024228491563e-13       3.592743151276e-15       1.179204518948e-16       3.051691115657e-17      -2.300997683785e-18 
 2637       9.307735691146e-12       3.470113788996e-13      -6.008781451225e-13       3.588519836488e-15       1.177156634810e-16       3.050212914179e-17      -2.267113027427e-18 
 2638       9.297944719709e-12       3.454364559599e-13      -5.992785715391e-13       3.584300482881e-15       1.175112806533e-16       3.048394133065e-17      -2.232654448084e-18 
 2639       9.288081059642e-12       3.438645765811e-13      -5.976244174692e-13       3.580084897037e-15       1.173073023466e-16       3.046217587684e-17      -2.197626615843e-18 
 2640       9.278140962566e-12       3.422961515020e-13      -5.959159731268e-13       3.575872884898e-15       1.171037274895e-16       3.043666043053e-17      -2.162034217732e-18 
 2641       9.268120669042e-12       3.407315926814e-13      -5.941535298772e-13       3.571664251770e-15       1.169005550035e-16       3.040722213797e-17      -2.125881957737e-18 
 2642       9.258016408566e-12       3.391713132988e-13      -5.923373802385e-13       3.567458802318e-15       1.166977838037e-16       3.037368764096e-17      -2.089174556821e-18 
 2643       9.247824399556e-12       3.376157277563e-13      -5.904678178830e-13       3.563256340567e-15       1.164954127983e-16       3.033588307641e-17      -2.051916752941e-18 
 2644       9.237540849339e-12       3.360652516788e-13      -5.885451376379e-13       3.559056669905e-15       1.162934408889e-16       3.029363407585e-17      -2.014113301060e-18 
 2645       9.227161954145e-12       3.345203019161e-13      -5.865696354868e-13       3.554859593074e-15       1.160918669702e-16       3.024676576500e-17      -1.975768973171e-18 
 2646       9.216683899096e-12       3.329812965432e-13      -5.845416085709e-13       3.550664912178e-15       1.158906899305e-16       3.019510276322e-17      -1.936888558309e-18 
 2647       9.206102858191e-12       3.314486548620e-13      -5.824613551900e-13       3.546472428679e-15       1.156899086510e-16       3.013846918313e-17      -1.897476862570e-18 
 2648       9.195415457419e-12       3.299227579496e-13      -5.803292845222e-13       3.542281984110e-15       1.154895220765e-16       3.007674412746e-17      -1.857541980453e-18 
 2649       9.184620166892e-12       3.284038300631e-13      -5.781462464441e-13       3.538093582473e-15       1.152895294253e-16       3.001002851615e-17      -1.817105128629e-18 
 2650       9.173715916387e-12       3.268920565816e-13      -5.759132035369e-13       3.533907268517e-15       1.150899299806e-16       2.993847918094e-17      -1.776190866586e-18 
 2651       9.162701632927e-12       3.253876233989e-13      -5.736311215366e-13       3.529723087088e-15       1.148907230199e-16       2.986225345220e-17      -1.734823830321e-18 
 2652       9.151576240775e-12       3.238907169248e-13      -5.713009693372e-13       3.525541083124e-15       1.146919078151e-16       2.978150915947e-17      -1.693028732407e-18 
 2653       9.140338661437e-12       3.224015240852e-13      -5.689237189936e-13       3.521361301659e-15       1.144934836328e-16       2.969640463186e-17      -1.650830362068e-18 
 2654       9.128987813654e-12       3.209202323226e-13      -5.665003457248e-13       3.517183787820e-15       1.142954497338e-16       2.960709869860e-17      -1.608253585252e-18 
 2655       9.117522613403e-12       3.194470295965e-13      -5.640318279167e-13       3.513008586831e-15       1.140978053737e-16       2.951375068947e-17      -1.565323344705e-18 
 2656       9.105941973893e-12       3.179821043842e-13      -5.615191471254e-13       3.508835744008e-15       1.139005498024e-16       2.941652043531e-17      -1.522064660041e-18 
 2657       9.094244805563e-12       3.165256456807e-13      -5.589632880802e-13       3.504665304764e-15       1.137036822641e-16       2.931556826847e-17      -1.478502627816e-18 
 2658       9.082430016079e-12       3.150778429998e-13      -5.563652386865e-13       3.500497314606e-15       1.135072019977e-16       2.921105502330e-17      -1.434662421603e-18 
 2659       9.070496510334e-12       3.136388863741e-13      -5.537259900291e-13       3.496331819134e-15       1.133111082365e-16       2.910314203666e-17      -1.390569292062e-18 
 2660       9.058443190442e-12       3.122089663556e-13      -5.510465363750e-13       3.492168864047e-15       1.131154002082e-16       2.899199114833e-17      -1.346248567014e-18 
 2661       9.046268955737e-12       3.107882740163e-13      -5.483278751765e-13       3.488008495135e-15       1.129200771348e-16       2.887776470155e-17      -1.301725651514e-18 
 2662       9.033972702772e-12       3.093770009487e-13      -5.455710070745e-13       3.483850758285e-15       1.127251382331e-16       2.876062554346e-17      -1.257026027923e-18 
